ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
239-20020516,1228729,36,1,"OLD TIMER'S RESTAURANT & BAR, INC.",OLD TIMERS REST & LOUNGE,75 E LAKE ST 1ST,CHICAGO,IL,60601,42,9,1,1006,Retail Food Establishment,239,RENEW,03/27/2002,05/14/2002,05/14/2002,N,05/16/2002,05/15/2003,05/14/2002,05/16/2002,AAI,,,41.885624255,-87.625296495,"(41.88562425462461, -87.6252964950646)"
239-20080916,1916698,36,1,"OLD TIMER'S RESTAURANT & BAR, INC.",OLD TIMERS REST & LOUNGE,75 E LAKE ST 1ST,CHICAGO,IL,60601,42,9,1,1006,Retail Food Establishment,239,RENEW,,07/15/2008,09/15/2008,N,09/16/2008,09/15/2010,09/15/2008,02/27/2009,AAI,,,41.885624255,-87.625296495,"(41.88562425462461, -87.6252964950646)"
240-20041116,1520821,36,1,"OLD TIMER'S RESTAURANT & BAR, INC.",OLD TIMERS REST & LOUNGE,75 E LAKE ST 1ST,CHICAGO,IL,60601,42,9,1,1475,Consumption on Premises - Incidental Activity,240,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/16/2004,11/17/2004,AAI,,,41.885624255,-87.625296495,"(41.88562425462461, -87.6252964950646)"
242-20061116,1743808,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20030516,1337989,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,03/25/2003,05/14/2003,05/14/2003,N,05/16/2003,11/15/2003,05/14/2003,05/14/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20021116,1278064,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,09/24/2002,11/01/2002,,N,11/16/2002,05/15/2003,,12/13/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20121016,2180082,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,08/15/2012,10/30/2012,N,10/16/2012,10/15/2014,10/30/2012,10/30/2012,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20040516,1404419,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,03/17/2004,04/27/2004,N,05/16/2004,11/15/2004,04/27/2004,04/27/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20061116,1743807,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20141016,2350538,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,08/15/2014,10/13/2014,N,10/16/2014,10/15/2016,10/13/2014,10/15/2014,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20020516,1228734,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,03/27/2002,05/09/2002,05/09/2002,N,05/16/2002,11/15/2002,05/09/2002,05/09/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20041116,1520826,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/12/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20081016,1923136,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,08/15/2008,11/13/2008,N,10/16/2008,10/15/2010,10/15/2008,10/15/2008,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20121016,2180083,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,08/15/2012,10/30/2012,N,10/16/2012,10/15/2014,10/30/2012,10/30/2012,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20031116,1404416,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/13/2003,11/13/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20061116,1743810,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20101016,2050254,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,08/16/2010,10/14/2010,N,10/16/2010,10/15/2012,10/14/2010,08/25/2011,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20141016,2350535,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,08/15/2014,10/13/2014,N,10/16/2014,10/15/2016,10/13/2014,10/15/2014,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20020516,1228732,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,03/27/2002,05/09/2002,05/09/2002,N,05/16/2002,11/15/2002,05/09/2002,05/09/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20030516,1337991,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,03/25/2003,05/14/2003,05/14/2003,N,05/16/2003,11/15/2003,05/14/2003,05/14/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20071116,1848493,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,09/21/2007,11/14/2007,N,11/16/2007,10/15/2008,11/14/2007,11/14/2007,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20031116,1425877,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/13/2003,11/13/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20041116,1520825,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/12/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20031116,1404418,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/13/2003,11/13/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20021116,1278065,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,09/24/2002,11/01/2002,11/01/2002,N,11/16/2002,05/15/2003,11/01/2002,11/01/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20081016,1923137,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,08/15/2008,11/13/2008,N,10/16/2008,10/15/2010,10/15/2008,10/15/2008,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20101016,2050253,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,08/16/2010,10/14/2010,N,10/16/2010,10/15/2012,10/14/2010,10/15/2010,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20101016,2050252,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,08/16/2010,10/14/2010,N,10/16/2010,10/15/2012,10/14/2010,10/15/2010,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20121016,2180084,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,08/15/2012,10/30/2012,N,10/16/2012,10/15/2014,10/30/2012,10/30/2012,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20141016,2350539,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,08/15/2014,10/13/2014,N,10/16/2014,10/15/2016,10/13/2014,10/15/2014,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
2368783-20141204,2368783,37,2,"KEFALOS, INC.",HARD WATER BAR & GRILL,6521 N SHERIDAN RD,CHICAGO,IL,60626,49,21,24,1329,Special Event Food,2368783,ISSUE,12/03/2014,12/03/2014,12/04/2014,N,12/04/2014,12/07/2014,12/04/2014,12/04/2014,AAI,,54,42.000813071,-87.660580519,"(42.00081307082938, -87.66058051915755)"
1123880-20030516,1337990,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,03/25/2003,05/14/2003,05/14/2003,N,05/16/2003,11/15/2003,05/14/2003,05/14/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20061116,1743809,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20061116,1743806,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20030516,1337988,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,03/25/2003,05/14/2003,05/14/2003,N,05/16/2003,05/15/2004,05/14/2003,05/14/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20081016,1923133,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,08/15/2008,11/13/2008,N,10/16/2008,10/15/2010,10/15/2008,10/15/2008,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20051116,1623166,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,09/22/2005,11/02/2005,N,11/16/2005,11/15/2006,11/02/2005,11/02/2005,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20020516,1228731,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,03/27/2002,05/09/2002,05/09/2002,N,05/16/2002,11/15/2002,05/09/2002,05/09/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20041116,1520827,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/12/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20031116,1404417,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/13/2003,11/13/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20101016,2050250,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,08/16/2010,10/14/2010,N,10/16/2010,10/15/2012,10/14/2010,10/15/2010,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20081016,1923135,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,08/15/2008,11/13/2008,N,10/16/2008,10/15/2010,10/15/2008,10/15/2008,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20021116,1278066,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,09/24/2002,11/01/2002,11/01/2002,N,11/16/2002,05/15/2003,11/01/2002,11/01/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20141016,2350537,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,08/15/2014,10/13/2014,N,10/16/2014,10/15/2016,10/13/2014,10/15/2014,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20121016,2180085,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,08/15/2012,10/30/2012,N,10/16/2012,10/15/2014,10/30/2012,10/30/2012,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20051116,1623165,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,09/22/2005,11/02/2005,N,11/16/2005,11/15/2006,11/02/2005,11/02/2005,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20051116,1623167,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,09/22/2005,11/02/2005,N,11/16/2005,11/15/2006,11/02/2005,11/02/2005,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20121016,2180086,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,08/15/2012,10/30/2012,N,10/16/2012,10/15/2014,10/30/2012,10/30/2012,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20051116,1623168,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,09/22/2005,11/02/2005,N,11/16/2005,11/15/2006,11/02/2005,11/02/2005,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20041116,1520824,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/12/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
241-20020516,1228733,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1006,Retail Food Establishment,241,RENEW,03/27/2002,05/09/2002,05/09/2002,N,05/16/2002,05/15/2003,05/09/2002,05/09/2002,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20071116,1848495,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,RENEW,,09/21/2007,11/14/2007,N,11/16/2007,10/15/2008,11/14/2007,11/14/2007,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20051116,1623164,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,09/22/2005,11/02/2005,N,11/16/2005,11/15/2006,11/02/2005,11/02/2005,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20101016,2050251,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,08/16/2010,10/14/2010,N,10/16/2010,10/15/2012,10/14/2010,10/15/2010,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20041116,1520823,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/12/2004,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1123880-20071116,1848497,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1477,Outdoor Patio,1123880,RENEW,,09/21/2007,11/14/2007,N,11/16/2007,10/15/2008,11/14/2007,11/14/2007,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20071116,1848494,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,09/21/2007,11/14/2007,N,11/16/2007,10/15/2008,11/14/2007,11/14/2007,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
243-20081016,1923134,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1475,Consumption on Premises - Incidental Activity,243,RENEW,,08/15/2008,11/13/2008,N,10/16/2008,10/15/2010,10/15/2008,10/15/2008,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
242-20071116,1848496,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1472,Music and Dance,242,RENEW,,09/21/2007,11/14/2007,N,11/16/2007,10/15/2008,11/14/2007,11/14/2007,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
1305217-20030626,1305217,37,1,"KEFALOS, INC.",HARD WATER BAR & GRILL,7541-7545 N CLARK ST 1ST,CHICAGO,IL,60626,49,5,24,1471,Late Hour,1305217,ISSUE,12/03/2002,02/27/2003,02/27/2003,N,06/26/2003,11/15/2003,06/25/2003,06/26/2003,AAI,,19,42.018903507,-87.675958148,"(42.01890350707934, -87.67595814790334)"
244-20030516,1337992,38,2,HAROLD HANSON,HAROLD HANSON,2613 W FULLERTON AVE,CHICAGO,IL,60647,1,30,14,1006,Retail Food Establishment,244,RENEW,,03/25/2003,04/24/2003,N,05/16/2003,05/15/2004,04/24/2003,04/25/2003,AAI,,,41.924740465,-87.693132347,"(41.92474046540935, -87.69313234685238)"
244-20020516,1228735,38,2,HAROLD HANSON,HAROLD HANSON,2613 W FULLERTON AVE,CHICAGO,IL,60647,1,30,14,1006,Retail Food Establishment,244,RENEW,,03/27/2002,05/14/2002,N,05/16/2002,05/15/2003,05/14/2002,05/16/2002,AAI,,,41.924740465,-87.693132347,"(41.92474046540935, -87.69313234685238)"
248-20110916,2104578,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1781,Tobacco Retail Over Counter,248,RENEW,,07/15/2011,11/22/2011,N,09/16/2011,09/15/2012,11/22/2011,03/09/2012,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
247-20030516,1337994,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1474,Package Goods,247,RENEW,03/25/2003,07/01/2003,07/29/2003,N,05/16/2003,11/15/2003,07/29/2003,07/30/2003,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
247-20041116,1520828,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1474,Package Goods,247,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/15/2004,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
248-20061116,1743812,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1781,Tobacco Retail Over Counter,248,RENEW,,09/20/2006,11/16/2006,N,11/16/2006,11/15/2007,11/16/2006,11/16/2006,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
246-20110916,2104577,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1006,Retail Food Establishment,246,RENEW,,07/15/2011,11/22/2011,N,09/16/2011,09/15/2012,11/22/2011,03/09/2012,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
246-20041116,1520830,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1006,Retail Food Establishment,246,RENEW,,09/27/2004,11/12/2004,N,11/16/2004,11/15/2005,11/12/2004,11/15/2004,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
246-20090916,1981262,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1006,Retail Food Establishment,246,RENEW,,07/15/2009,12/08/2009,N,09/16/2009,09/15/2011,09/15/2009,09/15/2009,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
248-20071116,1848499,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1781,Tobacco Retail Over Counter,248,RENEW,,09/21/2007,11/06/2007,N,11/16/2007,09/15/2009,11/06/2007,11/06/2007,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
246-20040516,1404422,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1006,Retail Food Establishment,246,RENEW,,03/17/2004,05/12/2004,N,05/16/2004,11/15/2004,05/12/2004,05/13/2004,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
247-20090916,1981264,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1474,Package Goods,247,RENEW,,07/15/2009,12/08/2009,N,09/16/2009,09/15/2011,09/15/2009,09/15/2009,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
248-20090916,1981263,39,1,"C & K LIQUORS, INC.",C AND K LIQUOR INC,12034 S MICHIGAN AVE 1ST #,CHICAGO,IL,60628,9,44,5,1781,Tobacco Retail Over Counter,248,RENEW,,07/15/2009,12/08/2009,N,09/16/2009,09/15/2011,09/15/2009,09/15/2009,AAI,,,41.675273745,-87.620575279,"(41.6752737452078, -87.62057527912069)"
